cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
26,15,0,850450.0,"[100000001526235100, 100000005505655100, 100000001788284100, 100000002472632100, 100000002984403100]",Узлов с достижимостью от 2+ seed: 1 (максимальный охват: 2); независимость маршрутов не проверена.
27,15,0,3626010.0,"[100000008461532100, 100000000791285100, 100000006704530100, 100000003122817100, 100000003470579100]",Узлов с достижимостью от 2+ seed: 1 (максимальный охват: 2); независимость маршрутов не проверена.
28,14,0,1605604.0,"[100000008213966100, 100000007382543100, 100000000838385100, 100000004407753100, 100000003001661100]",Узлов с достижимостью от 2+ seed: 1 (максимальный охват: 2); независимость маршрутов не проверена.
29,13,1,1392916.0,"[100000001380054100, 100000006232815100, 100000005077484100, 100000000703894100, 100000003164661100]",Есть кандидаты на веерное распределение: 1 узл.
30,13,0,6748650.0,"[100000007442518100, 100000008258083100, 100000000673868100, 100000002911170100, 100000002454724100]",Узлов с достижимостью от 2+ seed: 9 (максимальный охват: 4); независимость маршрутов не проверена.
31,11,0,3784703.0,"[100000002175422100, 100000003004487100, 100000001317336100, 100000003557488100, 100000002710570100]",Узлов с достижимостью от 2+ seed: 3 (максимальный охват: 2); независимость маршрутов не проверена.
32,10,0,322010.0,"[100000008172352100, 100000007322059100, 100000004552204100, 100000000993112100, 100000001597505100]",Узлов с достижимостью от 2+ seed: 1 (максимальный охват: 2); независимость маршрутов не проверена.
33,10,0,603900.0,"[100000003635170100, 100000002156381100, 100000004209339100, 100000005602999100, 100000002696152100]",Узлов с достижимостью от 2+ seed: 8 (максимальный охват: 5); независимость маршрутов не проверена.
34,10,0,1727065.0,"[100000004076740100, 100000005519998100, 100000004017410100, 100000004336312100, 100000003934614100]",Есть кандидаты на веерное распределение: 2 узл.
35,9,0,1406982.0,"[100000002217161100, 100000001445848100, 100000008254576100, 100000007647294100, 100000000954884100]",Узлов с достижимостью от 2+ seed: 1 (максимальный охват: 2); независимость маршрутов не проверена.
36,8,0,2473417.91,"[100000004906181100, 100000008175078100, 100000008675322100, 100000000557536100, 100000008349740100]",Узлов с достижимостью от 2+ seed: 8 (максимальный охват: 3); независимость маршрутов не проверена.
37,8,0,389000.0,"[100000005507142100, 100000002612809100, 100000005264874100, 100000001825934100, 100000000600707100]","Больше кандидатов на консолидацию, чем на распределение: 1 против 0."
38,7,0,143000.0,"[100000005911352100, 100000004508696100, 100000000507799100, 100000002217806100, 100000004549591100]",Узлов с достижимостью от 2+ seed: 1 (максимальный охват: 2); независимость маршрутов не проверена.
39,7,0,3077000.0,"[100000002241986100, 100000001053894100, 100000002594214100, 100000004047887100, 100000001286703100]",Узлов с достижимостью от 2+ seed: 7 (максимальный охват: 3); независимость маршрутов не проверена.
40,7,3,4442461.0,"[100000008637537100, 100000001732159100, 100000003404627100, 100000008314203100, 100000008232832100]",Узлов с достижимостью от 2+ seed: 6 (максимальный охват: 5); независимость маршрутов не проверена.
41,7,0,1765600.0,"[100000007392365100, 100000007865484100, 100000008551752100, 100000003631015100, 100000004976946100]",Узлов с достижимостью от 2+ seed: 7 (максимальный охват: 2); независимость маршрутов не проверена.
42,7,0,1268308.0,"[100000008011159100, 100000006169033100, 100000006232642100, 100000003888527100, 100000003664994100]",Узлов с достижимостью от 2+ seed: 1 (максимальный охват: 2); независимость маршрутов не проверена.
43,6,1,1615030.0,"[100000005456919100, 100000008751429100, 100000008736940100, 100000008193577100, 100000008659445100]","Больше кандидатов на консолидацию, чем на распределение: 3 против 1."
44,6,1,1527967.0,"[100000000580561100, 100000005183943100, 100000007939160100, 100000003888271100, 100000000955444100]","Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
45,6,0,2540000.0,"[100000004479404100, 100000004717647100, 100000002922000100, 100000004584730100, 100000002659103100]",Узлов с достижимостью от 2+ seed: 1 (максимальный охват: 2); независимость маршрутов не проверена.
46,6,1,275885.0,"[100000005895525100, 100000002462183100, 100000005485830100, 100000005056870100, 100000007175718100]",Есть кандидаты на веерное распределение: 1 узл.
47,6,0,2534500.0,"[100000003747133100, 100000004722765100, 100000005075949100, 100000004272302100, 100000006527156100]",Узлов с достижимостью от 2+ seed: 1 (максимальный охват: 3); независимость маршрутов не проверена.
48,6,0,720900.0,"[100000008761219100, 100000007472293100, 100000006638021100, 100000008770483100, 100000008333492100]",Узлов с достижимостью от 2+ seed: 4 (максимальный охват: 4); независимость маршрутов не проверена.
49,6,1,383300.0,"[100000005546031100, 100000005547096100, 100000004331458100, 100000005363908100, 100000008575624100]","Больше кандидатов на консолидацию, чем на распределение: 1 против 0."
50,5,0,1189154.0,"[100000000291906100, 100000000291908100, 100000004670388100, 100000004722630100, 100000004691350100]","Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
51,5,0,172000.0,"[100000005031696100, 100000001223977100, 100000004659919100, 100000002700161100, 100000008461217100]",Узлов с достижимостью от 2+ seed: 3 (максимальный охват: 4); независимость маршрутов не проверена.
52,5,1,2809200.0,"[100000004135268100, 100000002738256100, 100000008571433100, 100000004979498100, 100000007507343100]","Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
53,5,2,108007.0,"[100000006562026100, 100000006249740100, 100000007347733100, 100000006831291100, 100000008129393100]",Узлов с достижимостью от 2+ seed: 1 (максимальный охват: 2); независимость маршрутов не проверена.
54,4,0,460000.0,"[100000006069103100, 100000000201868100, 100000003192220100, 100000006787636100]",Узлов с достижимостью от 2+ seed: 1 (максимальный охват: 2); независимость маршрутов не проверена.
55,4,0,518000.0,"[100000002205022100, 100000000629812100, 100000003163886100, 100000001380107100]",Узлов с достижимостью от 2+ seed: 4 (максимальный охват: 6); независимость маршрутов не проверена.
56,4,1,1404980.0,"[100000001872484100, 100000008601794100, 100000000785800100, 100000002459163100]","Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
57,4,0,1595700.0,"[100000001052945100, 100000001131403100, 100000004616845100, 100000005146665100]","Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
58,4,0,832800.0,"[100000008625905100, 100000003159641100, 100000001065234100, 100000002194320100]",Узлов с достижимостью от 2+ seed: 2 (максимальный охват: 4); независимость маршрутов не проверена.
59,4,1,79050.0,"[100000003148220100, 100000004971871100, 100000006888238100, 100000001852140100]","Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
60,4,0,332709.0,"[100000002513028100, 100000004610802100, 100000002516862100, 100000004780083100]","Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
61,3,1,450000.0,"[100000002371751100, 100000000769919100, 100000007018630100]","Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
62,3,0,553830.0,"[100000003321895100, 100000003692843100, 100000002371892100]","Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
63,3,1,390167.62,"[100000002781227100, 100000002796853100, 100000008522127100]","Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
64,3,0,1557988.0,"[100000008258458100, 100000004035925100, 100000008619159100]",Узлов с достижимостью от 2+ seed: 1 (максимальный охват: 2); независимость маршрутов не проверена.
65,3,1,450816.0,"[100000005034574100, 100000007283257100, 100000004388983100]","Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
66,3,0,627870.0,"[100000008628231100, 100000005664632100, 100000004666651100]",Узлов с достижимостью от 2+ seed: 3 (максимальный охват: 4); независимость маршрутов не проверена.
67,2,0,761255.0,"[100000000583220100, 100000004586598100]",Узлов с достижимостью от 2+ seed: 1 (максимальный охват: 2); независимость маршрутов не проверена.
68,2,1,30000.0,"[100000003980083100, 100000003200071100]","Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
69,2,1,81465.0,"[100000003865939100, 100000005392290100]","Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
70,2,0,584900.0,"[100000008430691100, 100000007330432100]","Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
71,2,0,857500.0,"[100000008324800100, 100000007390016100]",Узлов с достижимостью от 2+ seed: 2 (максимальный охват: 3); независимость маршрутов не проверена.
72,1,1,0.0,[100000000456947100],"Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
73,1,1,0.0,[100000003265658100],"Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
74,1,1,0.0,[100000003349739100],"Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
75,1,1,0.0,[100000003770083100],"Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
76,1,1,0.0,[100000004021459100],"Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
77,1,1,0.0,[100000004174835100],"Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
78,1,1,0.0,[100000005017150100],"Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
79,1,1,0.0,[100000005087431100],"Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
80,1,1,0.0,[100000005235389100],"Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
81,1,1,0.0,[100000005480435100],"Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
82,1,1,0.0,[100000005495722100],"Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
83,1,1,0.0,[100000005550592100],"Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
84,1,1,0.0,[100000005560900100],"Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
85,1,1,0.0,[100000005568407100],"Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
86,1,1,0.0,[100000008117324100],"Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
87,1,1,0.0,[100000008205000100],"Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
88,1,1,0.0,[100000008513251100],"Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
89,1,1,0.0,[100000008669037100],"Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
90,1,1,0.0,[100000008701222100],"Локальный фрагмент наблюдаемой сети; кандидатов на консолидацию 0, на распределение 0."
