rank,gid,role,priority_score,why
29,100000008686313100,consolidator,0.7633121229609684,"Получает от 6 контрагентов; входящий оборот 1,912,716 KZT; достижим от 3 seed. Приоритет 0.76; главные вклады: связность +0.23, оборот и операции +0.20, связь с seed +0.18."
30,100000005527892100,consolidator,0.7629411678828709,"Получает от 3 контрагентов; входящий оборот 220,001 KZT; достижим от 4 seed. Приоритет 0.76; главные вклады: связь с seed +0.25, связность +0.21, оборот и операции +0.18."
31,100000005382566100,consolidator,0.7627614200402475,"Получает от 7 контрагентов; входящий оборот 393,066 KZT; достижим от 11 seed. Приоритет 0.76; главные вклады: связь с seed +0.30, связность +0.19, оборот и операции +0.18."
32,100000008111003100,consolidator,0.7624197143816912,"Получает от 6 контрагентов; входящий оборот 222,716 KZT; достижим от 3 seed. Приоритет 0.76; главные вклады: связность +0.24, связь с seed +0.18, оборот и операции +0.17."
33,100000000596954100,peripheral,0.7574417829617583,"Входящих: 1, исходящих: 2; выраженные признаки основной структурной роли не достигли порога. Приоритет 0.76; главные вклады: связь с seed +0.25, связность +0.16, оборот и операции +0.14."
34,100000007777377100,peripheral,0.7552389303895811,"Входящих: 1, исходящих: 2; выраженные признаки основной структурной роли не достигли порога. Приоритет 0.76; главные вклады: связь с seed +0.25, связность +0.18, оборот и операции +0.17."
35,100000001937767100,peripheral,0.749339243108869,"Входящих: 1, исходящих: 4; выраженные признаки основной структурной роли не достигли порога. Приоритет 0.75; главные вклады: связь с seed +0.28, оборот и операции +0.18, связность +0.18."
36,100000003809101100,peripheral,0.7439572811168974,"Входящих: 2, исходящих: 2; выраженные признаки основной структурной роли не достигли порога. Приоритет 0.74; главные вклады: связь с seed +0.28, связность +0.18, оборот и операции +0.16."
37,100000001857829100,consolidator,0.7427625515592499,"Получает от 6 контрагентов; входящий оборот 888,535 KZT; достижим от 3 seed. Приоритет 0.74; главные вклады: связность +0.24, оборот и операции +0.20, связь с seed +0.18."
38,100000008637537100,consolidator,0.7400332363965135,"Получает от 3 контрагентов; входящий оборот 619,890 KZT; достижим от 4 seed. Приоритет 0.74; главные вклады: связь с seed +0.25, оборот и операции +0.20, связность +0.19."
39,100000008477350100,distributor,0.739777842149657,"Направляет 3,374,866 KZT 39 получателям; 44 исходящих операций. Приоритет 0.74; главные вклады: связность +0.25, оборот и операции +0.20, связь с seed +0.18."
40,100000004041163100,peripheral,0.7376597802620811,"Входящих: 1, исходящих: 2; выраженные признаки основной структурной роли не достигли порога. Приоритет 0.74; главные вклады: связь с seed +0.30, оборот и операции +0.18, связность +0.16."
41,100000004403675100,consolidator,0.7336681990361105,"Получает от 4 контрагентов; входящий оборот 182,980 KZT; достижим от 3 seed. Приоритет 0.73; главные вклады: связность +0.25, связь с seed +0.18, оборот и операции +0.18."
42,100000008546855100,consolidator,0.7318112024121193,"Получает от 6 контрагентов; входящий оборот 71,790 KZT; достижим от 3 seed. Приоритет 0.73; главные вклады: связность +0.21, связь с seed +0.18, оборот и операции +0.14."
43,100000001899164100,consolidator,0.7282983889090655,"Получает от 4 контрагентов; входящий оборот 291,675 KZT; достижим от 5 seed. Приоритет 0.73; главные вклады: связь с seed +0.28, связность +0.21, оборот и операции +0.17."
44,100000006866783100,distributor,0.7271412771799475,"Направляет 3,948,037 KZT 67 получателям; 90 исходящих операций. Приоритет 0.73; главные вклады: связность +0.25, оборот и операции +0.20, связь с seed +0.18."
45,100000003390036100,peripheral,0.7258985942275205,"Входящих: 2, исходящих: 2; выраженные признаки основной структурной роли не достигли порога. Приоритет 0.73; главные вклады: связь с seed +0.30, связность +0.19, оборот и операции +0.16."
46,100000004677680100,peripheral,0.7244501310565797,"Входящих: 2, исходящих: 1; выраженные признаки основной структурной роли не достигли порога. Приоритет 0.72; главные вклады: связь с seed +0.28, связность +0.18, оборот и операции +0.16."
47,100000006734214100,consolidator,0.7233212422875301,"Получает от 5 контрагентов; входящий оборот 610,000 KZT; достижим от 3 seed. Приоритет 0.72; главные вклады: связность +0.21, оборот и операции +0.18, связь с seed +0.18."
48,100000007998965100,consolidator,0.721511680863083,"Получает от 5 контрагентов; входящий оборот 278,000 KZT; достижим от 4 seed. Приоритет 0.72; главные вклады: связь с seed +0.25, оборот и операции +0.17, связность +0.16."
49,100000003016635100,distributor,0.7207516493029235,"Направляет 9,414,081 KZT 73 получателям; 151 исходящих операций. Приоритет 0.72; главные вклады: связность +0.24, оборот и операции +0.20, связь с seed +0.18."
50,100000003265158100,consolidator,0.7149766631815135,"Получает от 3 контрагентов; входящий оборот 146,100 KZT; достижим от 4 seed. Приоритет 0.71; главные вклады: связь с seed +0.25, связность +0.20, оборот и операции +0.16."
